Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1323,2026-07-11T21:50:31.600Z,49.1840255,-123.1450584,5.0,0.57,-0.017,0.051,0.994,0,0.55,-0.58,0.06
1324,2026-07-11T21:50:31.640Z,49.1840255,-123.1450585,5.0,0.14,-0.017,0.051,0.994,0,0.55,-0.57,0.06
1325,2026-07-11T21:50:31.680Z,49.1840255,-123.1450585,5.0,0.23,-0.017,0.051,0.994,0,0.55,-0.57,0.06
1326,2026-07-11T21:50:31.720Z,49.1840255,-123.1450584,5.0,0.19,-0.017,0.051,0.994,0,0.55,-0.57,0.06
1327,2026-07-11T21:50:31.760Z,49.1840255,-123.1450584,5.0,0.27,-0.017,0.051,0.994,0,0.55,-0.58,0.07
1328,2026-07-11T21:50:31.800Z,49.1840255,-123.1450585,5.0,0.32,-0.017,0.051,0.994,0,0.56,-0.58,0.07
1329,2026-07-11T21:50:31.840Z,49.1840255,-123.1450585,5.0,0.25,-0.017,0.051,0.994,0,0.55,-0.58,0.08
1330,2026-07-11T21:50:31.880Z,49.1840255,-123.1450584,5.0,0.32,-0.017,0.051,0.994,0,0.55,-0.58,0.07
1331,2026-07-11T21:50:31.920Z,49.1840255,-123.1450584,5.0,0.40,-0.017,0.051,0.994,0,0.55,-0.58,0.07
1332,2026-07-11T21:50:31.960Z,49.1840255,-123.1450584,5.0,0.27,-0.017,0.050,0.993,0,0.55,-0.58,0.07
1333,2026-07-11T21:50:32.000Z,49.1840255,-123.1450584,5.0,0.28,-0.017,0.050,0.993,0,0.55,-0.58,0.07
1334,2026-07-11T21:50:32.040Z,49.1840255,-123.1450585,5.0,0.15,-0.017,0.051,0.993,0,0.55,-0.58,0.07
1335,2026-07-11T21:50:32.080Z,49.1840255,-123.1450585,5.0,0.22,-0.018,0.050,0.993,0,0.55,-0.58,0.07
1336,2026-07-11T21:50:32.120Z,49.1840255,-123.1450584,5.0,0.35,-0.018,0.050,0.994,0,0.55,-0.57,0.07
1337,2026-07-11T21:50:32.160Z,49.1840255,-123.1450584,5.0,0.29,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1338,2026-07-11T21:50:32.200Z,49.1840255,-123.1450584,5.0,0.23,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1339,2026-07-11T21:50:32.240Z,49.1840255,-123.1450584,5.0,0.31,-0.018,0.051,0.995,0,0.56,-0.55,0.05
1340,2026-07-11T21:50:32.280Z,49.1840255,-123.1450584,5.0,0.17,-0.018,0.051,0.994,0,0.56,-0.55,0.05
1341,2026-07-11T21:50:32.320Z,49.1840255,-123.1450585,5.0,0.16,-0.018,0.051,0.995,0,0.57,-0.56,0.05
1342,2026-07-11T21:50:32.360Z,49.1840255,-123.1450584,5.0,0.08,-0.018,0.051,0.994,0,0.58,-0.56,0.05
1343,2026-07-11T21:50:32.400Z,49.1840255,-123.1450584,5.0,0.15,-0.018,0.051,0.994,0,0.58,-0.56,0.05
1344,2026-07-11T21:50:32.440Z,49.1840255,-123.1450584,5.0,0.10,-0.018,0.051,0.994,0,0.57,-0.56,0.05
1345,2026-07-11T21:50:32.480Z,49.1840254,-123.1450584,5.0,0.41,-0.018,0.051,0.994,0,0.57,-0.57,0.05
1346,2026-07-11T21:50:32.520Z,49.1840254,-123.1450584,5.0,0.04,-0.018,0.051,0.993,0,0.56,-0.57,0.05
1347,2026-07-11T21:50:32.560Z,49.1840254,-123.1450584,5.0,0.02,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1348,2026-07-11T21:50:32.600Z,49.1840254,-123.1450585,5.0,0.17,-0.018,0.051,0.993,0,0.54,-0.57,0.06
1349,2026-07-11T21:50:32.640Z,49.1840254,-123.1450585,5.0,0.11,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1350,2026-07-11T21:50:32.680Z,49.1840253,-123.1450585,5.0,0.18,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1351,2026-07-11T21:50:32.720Z,49.1840253,-123.1450584,5.0,0.08,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1352,2026-07-11T21:50:32.760Z,49.1840253,-123.1450585,5.0,0.28,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1353,2026-07-11T21:50:32.800Z,49.1840254,-123.1450585,5.0,0.44,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1354,2026-07-11T21:50:32.840Z,49.1840253,-123.1450584,5.0,0.38,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1355,2026-07-11T21:50:32.880Z,49.1840253,-123.1450584,5.0,0.17,-0.018,0.051,0.993,0,0.55,-0.56,0.06
1356,2026-07-11T21:50:32.920Z,49.1840253,-123.1450584,5.0,0.13,-0.018,0.051,0.994,0,0.55,-0.55,0.05
1357,2026-07-11T21:50:32.960Z,49.1840253,-123.1450584,5.0,0.19,-0.018,0.051,0.994,0,0.55,-0.55,0.05
1358,2026-07-11T21:50:33.000Z,49.1840253,-123.1450584,5.0,0.04,-0.018,0.051,0.993,0,0.54,-0.55,0.05
1359,2026-07-11T21:50:33.040Z,49.1840253,-123.1450584,5.0,0.14,-0.018,0.051,0.994,0,0.55,-0.56,0.05
1360,2026-07-11T21:50:33.080Z,49.1840253,-123.1450584,5.0,0.12,-0.018,0.051,0.994,0,0.56,-0.56,0.05
1361,2026-07-11T21:50:33.120Z,49.1840253,-123.1450584,5.0,0.17,-0.018,0.050,0.994,0,0.56,-0.57,0.05
1362,2026-07-11T21:50:33.160Z,49.1840253,-123.1450584,5.0,0.30,-0.018,0.050,0.993,0,0.55,-0.57,0.05
1363,2026-07-11T21:50:33.200Z,49.1840253,-123.1450585,5.0,0.43,-0.018,0.051,0.993,0,0.55,-0.57,0.05
1364,2026-07-11T21:50:33.240Z,49.1840252,-123.1450584,5.0,0.12,-0.018,0.051,0.994,0,0.56,-0.57,0.05
1365,2026-07-11T21:50:33.280Z,49.1840252,-123.1450585,5.0,0.05,-0.018,0.051,0.993,0,0.55,-0.57,0.04
1366,2026-07-11T21:50:33.320Z,49.1840253,-123.1450586,5.0,0.28,-0.018,0.051,0.993,0,0.55,-0.57,0.04
1367,2026-07-11T21:50:33.360Z,49.1840252,-123.1450585,5.0,0.22,-0.018,0.051,0.994,0,0.56,-0.57,0.04
1368,2026-07-11T21:50:33.400Z,49.1840252,-123.1450584,5.0,0.10,-0.018,0.051,0.993,0,0.56,-0.57,0.04
1369,2026-07-11T21:50:33.440Z,49.1840252,-123.1450584,5.0,0.21,-0.018,0.051,0.993,0,0.55,-0.57,0.05
1370,2026-07-11T21:50:33.480Z,49.1840252,-123.1450585,5.0,0.15,-0.018,0.051,0.993,0,0.55,-0.57,0.05
1371,2026-07-11T21:50:33.520Z,49.1840252,-123.1450585,5.0,0.11,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1372,2026-07-11T21:50:33.560Z,49.1840253,-123.1450586,5.0,0.34,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1373,2026-07-11T21:50:33.600Z,49.1840253,-123.1450585,5.0,0.23,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1374,2026-07-11T21:50:33.640Z,49.1840252,-123.1450584,5.0,0.41,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1375,2026-07-11T21:50:33.680Z,49.1840252,-123.1450584,5.0,0.15,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1376,2026-07-11T21:50:33.720Z,49.1840252,-123.1450584,5.0,0.22,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1377,2026-07-11T21:50:33.760Z,49.1840253,-123.1450584,5.0,0.35,-0.017,0.051,0.994,0,0.56,-0.56,0.05
1378,2026-07-11T21:50:33.800Z,49.1840253,-123.1450585,5.0,0.24,-0.018,0.051,0.994,0,0.56,-0.55,0.05
1379,2026-07-11T21:50:33.840Z,49.1840252,-123.1450584,5.0,0.13,-0.018,0.051,0.994,0,0.57,-0.55,0.05
1380,2026-07-11T21:50:33.880Z,49.1840252,-123.1450585,5.0,0.27,-0.018,0.051,0.994,0,0.57,-0.55,0.05
1381,2026-07-11T21:50:33.920Z,49.1840252,-123.1450584,5.0,0.10,-0.018,0.051,0.994,0,0.56,-0.55,0.05
1382,2026-07-11T21:50:33.960Z,49.1840252,-123.1450584,5.0,0.22,-0.018,0.051,0.994,0,0.56,-0.55,0.06
1383,2026-07-11T21:50:34.000Z,49.1840252,-123.1450585,5.0,0.09,-0.018,0.051,0.994,0,0.56,-0.55,0.06
1384,2026-07-11T21:50:34.040Z,49.1840253,-123.1450585,5.0,0.35,-0.018,0.051,0.994,0,0.56,-0.55,0.06
1385,2026-07-11T21:50:34.080Z,49.1840252,-123.1450584,5.0,0.25,-0.018,0.051,0.994,0,0.56,-0.55,0.06
1386,2026-07-11T21:50:34.120Z,49.1840253,-123.1450584,5.1,0.25,-0.018,0.051,0.993,0,0.56,-0.56,0.06
1387,2026-07-11T21:50:34.160Z,49.1840252,-123.1450585,5.0,0.29,-0.018,0.051,0.994,0,0.56,-0.56,0.05
1388,2026-07-11T21:50:34.200Z,49.1840252,-123.1450585,5.0,0.44,-0.018,0.051,0.994,0,0.56,-0.56,0.05
1389,2026-07-11T21:50:34.240Z,49.1840252,-123.1450585,5.0,0.19,-0.018,0.051,0.993,0,0.55,-0.56,0.05
1390,2026-07-11T21:50:34.280Z,49.1840253,-123.1450585,5.0,0.24,-0.018,0.051,0.993,0,0.55,-0.56,0.05
1391,2026-07-11T21:50:34.320Z,49.1840253,-123.1450585,5.0,0.13,-0.018,0.051,0.993,0,0.55,-0.56,0.05
1392,2026-07-11T21:50:34.360Z,49.1840252,-123.1450585,5.0,0.18,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1393,2026-07-11T21:50:34.400Z,49.1840253,-123.1450585,5.0,0.19,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1394,2026-07-11T21:50:34.440Z,49.1840253,-123.1450585,5.0,0.32,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1395,2026-07-11T21:50:34.480Z,49.1840252,-123.1450585,5.0,0.23,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1396,2026-07-11T21:50:34.520Z,49.1840252,-123.1450585,5.0,0.18,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1397,2026-07-11T21:50:34.560Z,49.1840252,-123.1450585,5.0,0.08,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1398,2026-07-11T21:50:34.600Z,49.1840252,-123.1450584,5.0,0.27,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1399,2026-07-11T21:50:34.640Z,49.1840252,-123.1450584,5.0,0.41,-0.018,0.051,0.994,0,0.54,-0.57,0.06
1400,2026-07-11T21:50:34.680Z,49.1840252,-123.1450584,5.0,0.49,-0.018,0.051,0.994,0,0.54,-0.57,0.06
1401,2026-07-11T21:50:34.720Z,49.1840253,-123.1450585,5.0,0.57,-0.018,0.051,0.994,0,0.54,-0.57,0.06
1402,2026-07-11T21:50:34.760Z,49.1840252,-123.1450585,5.0,0.17,-0.018,0.051,0.994,0,0.54,-0.57,0.06
1403,2026-07-11T21:50:34.800Z,49.1840252,-123.1450584,5.1,0.14,-0.017,0.051,0.994,0,0.55,-0.57,0.06
1404,2026-07-11T21:50:34.840Z,49.1840252,-123.1450584,5.0,0.22,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1405,2026-07-11T21:50:34.880Z,49.1840253,-123.1450584,5.0,0.15,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1406,2026-07-11T21:50:34.920Z,49.1840252,-123.1450584,5.0,0.05,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1407,2026-07-11T21:50:34.960Z,49.1840252,-123.1450584,5.0,0.15,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1408,2026-07-11T21:50:35.000Z,49.1840252,-123.1450585,5.0,0.29,-0.018,0.051,0.994,0,0.54,-0.57,0.07
1409,2026-07-11T21:50:35.040Z,49.1840252,-123.1450585,5.0,0.13,-0.018,0.051,0.994,0,0.54,-0.57,0.07
1410,2026-07-11T21:50:35.080Z,49.1840252,-123.1450584,5.1,0.22,-0.018,0.051,0.994,0,0.54,-0.58,0.07
1411,2026-07-11T21:50:35.120Z,49.1840252,-123.1450584,5.1,0.12,-0.018,0.051,0.994,0,0.54,-0.58,0.07
1412,2026-07-11T21:50:35.160Z,49.1840252,-123.1450584,5.0,0.28,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1413,2026-07-11T21:50:35.200Z,49.1840252,-123.1450584,5.0,0.11,-0.018,0.051,0.994,0,0.56,-0.57,0.08
1414,2026-07-11T21:50:35.240Z,49.1840253,-123.1450584,5.1,0.48,-0.018,0.051,0.994,0,0.56,-0.56,0.08
1415,2026-07-11T21:50:35.280Z,49.1840253,-123.1450584,5.1,0.31,-0.018,0.051,0.994,0,0.56,-0.56,0.08
1416,2026-07-11T21:50:35.320Z,49.1840252,-123.1450584,5.0,0.30,-0.018,0.051,0.994,0,0.56,-0.56,0.08
1417,2026-07-11T21:50:35.360Z,49.1840253,-123.1450584,5.0,0.55,-0.018,0.051,0.994,0,0.56,-0.56,0.08
1418,2026-07-11T21:50:35.400Z,49.1840252,-123.1450584,5.0,0.51,-0.018,0.051,0.993,0,0.56,-0.57,0.08
1419,2026-07-11T21:50:35.440Z,49.1840253,-123.1450584,5.0,0.39,-0.018,0.051,0.994,0,0.56,-0.57,0.08
1420,2026-07-11T21:50:35.480Z,49.1840253,-123.1450584,5.0,0.25,-0.018,0.051,0.994,0,0.56,-0.57,0.08
1421,2026-07-11T21:50:35.520Z,49.1840252,-123.1450584,5.0,0.28,-0.018,0.051,0.994,0,0.56,-0.57,0.07
1422,2026-07-11T21:50:35.560Z,49.1840252,-123.1450584,5.0,0.33,-0.018,0.051,0.994,0,0.56,-0.57,0.07
1423,2026-07-11T21:50:35.600Z,49.1840252,-123.1450582,5.0,0.22,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1424,2026-07-11T21:50:35.640Z,49.1840252,-123.1450582,5.0,0.40,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1425,2026-07-11T21:50:35.680Z,49.1840253,-123.1450584,5.0,0.42,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1426,2026-07-11T21:50:35.720Z,49.1840253,-123.1450584,5.0,0.17,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1427,2026-07-11T21:50:35.760Z,49.1840252,-123.1450584,5.0,0.18,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1428,2026-07-11T21:50:35.800Z,49.1840252,-123.1450582,5.0,0.20,-0.018,0.051,0.993,0,0.55,-0.56,0.07
1429,2026-07-11T21:50:35.840Z,49.1840252,-123.1450582,5.0,0.35,-0.018,0.051,0.993,0,0.56,-0.56,0.07
1430,2026-07-11T21:50:35.880Z,49.1840253,-123.1450584,5.0,0.21,-0.018,0.051,0.993,0,0.56,-0.56,0.07
1431,2026-07-11T21:50:35.920Z,49.1840252,-123.1450584,5.0,0.20,-0.018,0.051,0.993,0,0.56,-0.56,0.07
1432,2026-07-11T21:50:35.960Z,49.1840253,-123.1450584,5.0,0.15,-0.017,0.051,0.993,0,0.56,-0.56,0.07
1433,2026-07-11T21:50:36.000Z,49.1840252,-123.1450584,5.0,0.22,-0.017,0.051,0.993,0,0.56,-0.57,0.07
1434,2026-07-11T21:50:36.040Z,49.1840252,-123.1450584,5.0,0.33,-0.018,0.051,0.993,0,0.57,-0.56,0.07
1435,2026-07-11T21:50:36.080Z,49.1840253,-123.1450584,5.0,0.29,-0.018,0.051,0.993,0,0.57,-0.56,0.07
1436,2026-07-11T21:50:36.120Z,49.1840253,-123.1450584,5.0,0.37,-0.018,0.051,0.993,0,0.57,-0.57,0.06
1437,2026-07-11T21:50:36.160Z,49.1840252,-123.1450584,5.0,0.24,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1438,2026-07-11T21:50:36.200Z,49.1840253,-123.1450584,5.0,0.18,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1439,2026-07-11T21:50:36.240Z,49.1840252,-123.1450584,5.0,0.20,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1440,2026-07-11T21:50:36.280Z,49.1840252,-123.1450582,5.0,0.41,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1441,2026-07-11T21:50:36.320Z,49.1840252,-123.1450584,5.0,0.06,-0.018,0.051,0.993,0,0.56,-0.57,0.07
1442,2026-07-11T21:50:36.360Z,49.1840253,-123.1450584,5.0,0.22,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1443,2026-07-11T21:50:36.400Z,49.1840253,-123.1450584,5.0,0.30,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1444,2026-07-11T21:50:36.440Z,49.1840253,-123.1450584,5.0,0.13,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1445,2026-07-11T21:50:36.480Z,49.1840253,-123.1450584,5.0,0.15,-0.018,0.051,0.993,0,0.54,-0.57,0.07
1446,2026-07-11T21:50:36.520Z,49.1840253,-123.1450584,5.0,0.13,-0.018,0.051,0.993,0,0.55,-0.56,0.07
1447,2026-07-11T21:50:36.560Z,49.1840253,-123.1450582,5.0,0.37,-0.018,0.051,0.994,0,0.55,-0.56,0.07
1448,2026-07-11T21:50:36.600Z,49.1840252,-123.1450582,5.0,0.19,-0.018,0.051,0.994,0,0.55,-0.56,0.07
1449,2026-07-11T21:50:36.640Z,49.1840252,-123.1450584,5.0,0.44,-0.018,0.051,0.994,0,0.55,-0.55,0.07
1450,2026-07-11T21:50:36.680Z,49.1840253,-123.1450584,5.0,0.30,-0.018,0.051,0.994,0,0.55,-0.56,0.07
1451,2026-07-11T21:50:36.720Z,49.1840253,-123.1450583,5.0,0.01,-0.018,0.051,0.994,0,0.55,-0.56,0.07
1452,2026-07-11T21:50:36.760Z,49.1840253,-123.1450583,5.0,0.14,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1453,2026-07-11T21:50:36.800Z,49.1840253,-123.1450583,5.0,0.22,-0.018,0.050,0.994,0,0.55,-0.57,0.07
1454,2026-07-11T21:50:36.840Z,49.1840252,-123.1450583,5.0,0.02,-0.018,0.050,0.993,0,0.55,-0.58,0.07
1455,2026-07-11T21:50:36.880Z,49.1840253,-123.1450583,5.0,0.17,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1456,2026-07-11T21:50:36.920Z,49.1840252,-123.1450583,5.0,0.18,-0.018,0.050,0.993,0,0.55,-0.57,0.06
1457,2026-07-11T21:50:36.960Z,49.1840252,-123.1450583,5.0,0.06,-0.018,0.050,0.993,0,0.55,-0.57,0.06
1458,2026-07-11T21:50:37.000Z,49.1840253,-123.1450583,5.0,0.49,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1459,2026-07-11T21:50:37.040Z,49.1840253,-123.1450583,5.0,0.08,-0.018,0.050,0.993,0,0.54,-0.56,0.06
1460,2026-07-11T21:50:37.080Z,49.1840253,-123.1450583,5.0,0.16,-0.018,0.050,0.993,0,0.54,-0.57,0.06
1461,2026-07-11T21:50:37.120Z,49.1840252,-123.1450583,5.0,0.26,-0.018,0.051,0.993,0,0.54,-0.56,0.06
1462,2026-07-11T21:50:37.160Z,49.1840252,-123.1450583,5.0,0.28,-0.018,0.050,0.993,0,0.54,-0.57,0.06
1463,2026-07-11T21:50:37.200Z,49.1840253,-123.1450583,5.0,0.10,-0.018,0.050,0.993,0,0.55,-0.57,0.07
1464,2026-07-11T21:50:37.240Z,49.1840253,-123.1450583,5.0,0.30,-0.018,0.051,0.994,0,0.56,-0.57,0.07
1465,2026-07-11T21:50:37.280Z,49.1840253,-123.1450583,5.0,0.29,-0.018,0.051,0.994,0,0.56,-0.57,0.07
1466,2026-07-11T21:50:37.320Z,49.1840253,-123.1450583,4.9,0.19,-0.018,0.051,0.994,0,0.56,-0.58,0.08
1467,2026-07-11T21:50:37.360Z,49.1840252,-123.1450583,4.9,0.53,-0.018,0.051,0.994,0,0.56,-0.58,0.08
1468,2026-07-11T21:50:37.400Z,49.1840253,-123.1450583,4.9,0.07,-0.018,0.051,0.994,0,0.56,-0.58,0.08
1469,2026-07-11T21:50:37.440Z,49.1840253,-123.1450583,5.0,0.11,-0.018,0.051,0.993,0,0.55,-0.57,0.08
1470,2026-07-11T21:50:37.480Z,49.1840253,-123.1450583,5.0,0.22,-0.018,0.051,0.993,0,0.54,-0.57,0.07
1471,2026-07-11T21:50:37.520Z,49.1840252,-123.1450583,5.0,0.30,-0.018,0.051,0.993,0,0.54,-0.56,0.07
1472,2026-07-11T21:50:37.560Z,49.1840253,-123.1450583,4.9,0.25,-0.018,0.051,0.993,0,0.53,-0.56,0.07
1473,2026-07-11T21:50:37.600Z,49.1840253,-123.1450583,5.0,0.39,-0.018,0.051,0.993,0,0.54,-0.57,0.08
1474,2026-07-11T21:50:37.640Z,49.1840252,-123.1450583,5.0,0.26,-0.018,0.051,0.994,0,0.54,-0.57,0.08
1475,2026-07-11T21:50:37.680Z,49.1840252,-123.1450582,5.0,0.32,-0.018,0.051,0.994,0,0.54,-0.57,0.08
1476,2026-07-11T21:50:37.720Z,49.1840252,-123.1450583,5.0,0.36,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1477,2026-07-11T21:50:37.760Z,49.1840252,-123.1450583,5.0,0.26,-0.018,0.050,0.994,0,0.55,-0.58,0.07
1478,2026-07-11T21:50:37.800Z,49.1840253,-123.1450583,4.9,0.54,-0.018,0.050,0.994,0,0.55,-0.58,0.06
1479,2026-07-11T21:50:37.840Z,49.1840253,-123.1450583,4.9,0.39,-0.018,0.051,0.993,0,0.55,-0.57,0.05
1480,2026-07-11T21:50:37.880Z,49.1840252,-123.1450583,4.9,0.43,-0.018,0.051,0.994,0,0.55,-0.57,0.05
1481,2026-07-11T21:50:37.920Z,49.1840252,-123.1450583,5.0,0.30,-0.018,0.051,0.993,0,0.55,-0.57,0.05
1482,2026-07-11T21:50:37.960Z,49.1840252,-123.1450583,5.0,0.24,-0.018,0.051,0.994,0,0.56,-0.57,0.05
1483,2026-07-11T21:50:38.000Z,49.1840252,-123.1450583,5.0,0.27,-0.018,0.051,0.994,0,0.56,-0.57,0.06
1484,2026-07-11T21:50:38.040Z,49.1840252,-123.1450583,5.0,0.09,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1485,2026-07-11T21:50:38.080Z,49.1840252,-123.1450583,5.0,0.19,-0.018,0.051,0.994,0,0.55,-0.56,0.06
1486,2026-07-11T21:50:38.120Z,49.1840252,-123.1450583,4.9,0.44,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1487,2026-07-11T21:50:38.160Z,49.1840252,-123.1450583,4.9,0.35,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1488,2026-07-11T21:50:38.200Z,49.1840252,-123.1450583,5.0,0.06,-0.018,0.051,0.993,0,0.55,-0.57,0.07
1489,2026-07-11T21:50:38.240Z,49.1840252,-123.1450583,5.0,0.13,-0.018,0.050,0.993,0,0.55,-0.58,0.07
1490,2026-07-11T21:50:38.280Z,49.1840252,-123.1450583,4.9,0.15,-0.018,0.051,0.993,0,0.55,-0.58,0.07
1491,2026-07-11T21:50:38.320Z,49.1840252,-123.1450583,4.9,0.29,-0.018,0.050,0.993,0,0.55,-0.58,0.07
1492,2026-07-11T21:50:38.360Z,49.1840252,-123.1450583,4.9,0.15,-0.018,0.050,0.993,0,0.55,-0.58,0.07
1493,2026-07-11T21:50:38.400Z,49.1840252,-123.1450583,4.9,0.11,-0.018,0.051,0.993,0,0.55,-0.58,0.07
1494,2026-07-11T21:50:38.440Z,49.1840252,-123.1450583,4.9,0.21,-0.018,0.051,0.993,0,0.56,-0.57,0.07
1495,2026-07-11T21:50:38.480Z,49.1840252,-123.1450582,4.9,0.27,-0.018,0.051,0.993,0,0.56,-0.57,0.06
1496,2026-07-11T21:50:38.520Z,49.1840252,-123.1450583,4.9,0.25,-0.018,0.051,0.994,0,0.57,-0.56,0.06
1497,2026-07-11T21:50:38.560Z,49.1840252,-123.1450583,4.9,0.27,-0.018,0.051,0.994,0,0.57,-0.56,0.06
1498,2026-07-11T21:50:38.600Z,49.1840252,-123.1450583,4.9,0.32,-0.018,0.051,0.994,0,0.57,-0.56,0.06
1499,2026-07-11T21:50:38.640Z,49.1840252,-123.1450583,4.9,0.32,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1500,2026-07-11T21:50:38.680Z,49.1840252,-123.1450583,4.9,0.18,-0.018,0.051,0.994,0,0.57,-0.56,0.06
1501,2026-07-11T21:50:38.720Z,49.1840252,-123.1450583,4.9,0.04,-0.018,0.051,0.994,0,0.56,-0.56,0.06
1502,2026-07-11T21:50:38.760Z,49.1840252,-123.1450584,4.9,0.32,-0.018,0.051,0.994,0,0.56,-0.56,0.07
1503,2026-07-11T21:50:38.800Z,49.1840252,-123.1450584,4.9,0.26,-0.018,0.051,0.994,0,0.56,-0.56,0.07
1504,2026-07-11T21:50:38.840Z,49.1840253,-123.1450585,4.9,0.05,-0.018,0.051,0.994,0,0.56,-0.56,0.07
1505,2026-07-11T21:50:38.880Z,49.1840252,-123.1450584,4.9,0.24,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1506,2026-07-11T21:50:38.920Z,49.1840252,-123.1450583,4.9,0.21,-0.018,0.051,0.994,0,0.55,-0.57,0.07
1507,2026-07-11T21:50:38.960Z,49.1840252,-123.1450585,4.9,0.21,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1508,2026-07-11T21:50:39.000Z,49.1840252,-123.1450585,4.9,0.28,-0.018,0.051,0.993,0,0.55,-0.57,0.06
1509,2026-07-11T21:50:39.040Z,49.1840252,-123.1450585,4.9,0.21,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1510,2026-07-11T21:50:39.080Z,49.1840252,-123.1450583,4.9,0.50,-0.017,0.051,0.994,0,0.55,-0.58,0.05
1511,2026-07-11T21:50:39.120Z,49.1840252,-123.1450584,4.9,0.14,-0.017,0.051,0.993,0,0.55,-0.58,0.05
1512,2026-07-11T21:50:39.160Z,49.1840252,-123.1450585,4.9,0.44,-0.017,0.050,0.993,0,0.55,-0.58,0.06
1513,2026-07-11T21:50:39.200Z,49.1840252,-123.1450584,4.9,0.02,-0.017,0.050,0.993,0,0.55,-0.58,0.06
1514,2026-07-11T21:50:39.240Z,49.1840252,-123.1450585,4.9,0.09,-0.017,0.051,0.993,0,0.55,-0.58,0.07
1515,2026-07-11T21:50:39.280Z,49.1840252,-123.1450585,4.9,0.10,-0.018,0.051,0.993,0,0.55,-0.58,0.07
1516,2026-07-11T21:50:39.320Z,49.1840252,-123.1450585,4.9,0.30,-0.018,0.051,0.993,0,0.55,-0.58,0.07
1517,2026-07-11T21:50:39.360Z,49.1840253,-123.1450584,4.9,0.49,-0.018,0.051,0.993,0,0.56,-0.58,0.06
1518,2026-07-11T21:50:39.400Z,49.1840253,-123.1450585,4.9,0.28,-0.018,0.051,0.993,0,0.56,-0.58,0.06
1519,2026-07-11T21:50:39.440Z,49.1840253,-123.1450585,4.9,0.27,-0.018,0.051,0.994,0,0.56,-0.58,0.05
1520,2026-07-11T21:50:39.480Z,49.1840253,-123.1450585,4.9,0.06,-0.018,0.051,0.994,0,0.56,-0.58,0.05
1521,2026-07-11T21:50:39.520Z,49.1840253,-123.1450586,4.9,0.25,-0.018,0.051,0.994,0,0.55,-0.57,0.05
1522,2026-07-11T21:50:39.560Z,49.1840253,-123.1450585,4.9,0.23,-0.018,0.051,0.994,0,0.55,-0.57,0.06
1523,2026-07-11T21:50:39.600Z,49.1840253,-123.1450586,4.9,0.06,-0.018,0.051,0.993,0,0.55,-0.56,0.06
1524,2026-07-11T21:50:39.640Z,49.1840253,-123.1450586,4.8,0.16,-0.018,0.051,0.993,0,0.55,-0.56,0.06
